id,edicao,numero,enunciado,alternativas,area_conhecimento,area,subarea,gabarito,atributo_rag,ehQuestaoProblema,comp_decomposicao,comp_reconhecimento_padroes,comp_abstracao,comp_algoritmos,comp_generalizacao
2015-46,2015,46,"Considere um cenário de um sistema operacional que implementa um sistema de arquivos com método de alocação de espaço em disco baseado na alocação encadeada, a exemplo do popular sistema de arquivos FAT ( file allocation table). Em um disco rígido com tamanho de setor igual a 512 bytes, criou-se uma partição e a formatou com esse sistema de arquivos usando 2048 bytes para o tamanho de blocos (clusters). Durante a escrita de dados em diferentes arquivos nessa partição, foi criado o arquivo ARQ.DAT que, após ter todos os seus dados armazenados, totalizou 1024 bytes de tamanho. Nesse cenário, o arquivo ARQ.DAT","['a) pode ter seu conteúdo fragmentado no disco, pois já existiam outros arquivos no disco durante a sua criação e gravação, e o sistema de arquivos em uso permite a fragmentação.', 'b) pode ter seu conteúdo fragmentado no disco, pois seus dados foram armazenados concomitantemente com o armazenamento de dados de outros arquivos, e o sistema de arquivos em uso permite a fragmentação.', 'c) pode ter seu conteúdo fragmentado no disco, pois seus dados ocupam, no mínimo, dois setores e o sistema de arquivos em uso permite a fragmentação.', 'd) possui tamanho que não permite que seu conteúdo esteja fragmentado no disco.', 'e) não possui seu conteúdo fragmentado no disco, pois o sistema de arquivos em uso não permite a fragmentação.']",Fundamentos da Computação,Sistemas Operacionais,Gerenciamento de Arquivos,D,fundamentos da computacao - sistemas operacionais - gerenciamento de arquivos,True,False,False,True,False,False
2015-49,2015,49,"Analise o trecho de código em linguagem C a seguir.
```
A[12] = h + a[8]
```
Em linguagem MIPS, qual é o código de montagem correspondente?","['a) lw $t1, 12($s3)\nadd $to, $s2, $t0\nSw $to, 24 ($s3)', 'b) lw $t0, 32($s3)\nadd $to, $s2, $t0\nSw $to, 48 ($s3)', 'c) lw $t0, 6($s3)\nadd $to, $s2, $t0\nSw $t1, 12 ($s3)', 'd) lw $t1, 32($s3)\nadd $to, $s2, $t0\nSw $t1, 48 ($s1)', 'e) lw $t0, 12($s3)\nadd $to, $s2, $t0\nSw $t1, 36 ($s2)']",Fundamentos da Computação,Técnicas de Programação,Comandos de uma Linguagem de programação,B,fundamentos da computacao - tecnicas de programacao - comandos de uma linguagem de programacao,True,False,False,True,False,False
2015-50,2015,50,"Um sistema operacional utiliza o algoritmo Buddy system em seu alocador de memória no espaço do usuário. Este alocador se inicia com um bloco de memória livre de 1024 bytes e utiliza um mapa de bits para controlar a quantidade e a posição da memória alocada. Cada bit no mapa representa uma unidade de alocação de 64 bytes. Neste cenário, considere que um processo, logo após ser criado, execute a seguinte sequência de operações:
```
ptr1=malloc(64);
ptr2=malloc(192);
ptr4=malloc(64);
free(ptr2);
free(ptr4);
ptr2=malloc(193);
```
Após a execução com sucesso da sequência de operações listadas, a configuração do mapa de bits é:","['a) 1111100000000000', 'b) 1000111100000000', 'c) 1000011100000000', 'd) 0000111100000000', 'e) 0000000011100001']",Fundamentos da Computação,Sistemas Operacionais,"Gerenciamento de Memória: Memória Virtual, Paginação, Segmentação e “Swap”",B,"fundamentos da computacao - sistemas operacionais - gerenciamento de memoria: memoria virtual, paginacao, segmentacao e “swap”",True,True,False,False,True,False
2015-51,2015,51,"Considere o esquema de banco de dados relacional para uma clínica médica, em que as chaves primárias estão sublinhadas: PACIENTE (CPF, Nome, Sexo, DataDeNascimento); MEDICO (CRM, Nome, Sexo); CONSULTA (CPF, DataHora, CRM, Sala); MEDICAMENTO (Codigo, Nome, PrincipioAtivo); e PRESCRICAO (CPF, DataHora, Codigo, Posologia). Os atributos CPF em CONSULTA, CRM em CONSULTA, (CPF, DataHora) em PRESCRICAO e Codigo em PRESCRICAO são chaves estrangeiras que referenciam, respectivamente, PACIENTE, MEDICO, CONSULTA e MEDICAMENTO. A expressão SQL pertinente à consulta “qual o nome dos medicamentos prescritos mais de uma vez, por um particular médico para um mesmo paciente, restrito às consultas em que médico e paciente possuem o mesmo nome?” é:","['a) SELECT DISTINCT X.NOME FROM MEDICAMENTO X WHERE 2 < ( SELECT COUNT(*) FROM PACIENTE V JOIN MEDICO W JOIN CONSULTA Y JOIN PRESCRICAO Z ON V.CPF = Y.CPF AND W.CRM = Y.CRM AND Z.CPF = Y.CPF AND Z.DATAHORA = Y.DATAHORA WHERE Z.CODIGO = X.CODIGO AND V.NOME = W.NOME )', 'b) SELECT DISTINCT X.NOME FROM PACIENTE V JOIN MEDICO W JOIN MEDICAMENTO X JOIN CONSULTA Y JOIN PRESCRICAO Z ON V.CPF = Y.CPF AND W.CRM = Y.CRM AND Z.CPF = Y.CPF AND Z.DATAHORA = Y.DATAHORA AND Z.CODIGO = X.CODIGO WHERE V.NOME = W.NOME GROUP BY Y.CPF, Y.CRM, X.CODIGO, X.NOME', 'c) SELECT DISTINCT X.NOME FROM MEDICAMENTO X WHERE 2 > ( SELECT COUNT(*) FROM PACIENTE V JOIN MEDICO W JOIN CONSULTA Y JOIN PRESCRICAO Z ON V.CPF = Y.CPF AND W.CRM = Y.CRM AND Z.CPF = Y.CPF AND Z.DATAHORA = Y.DATAHORA WHERE Z.CODIGO = X.CODIGO AND V.NOME = W.NOME )', 'd) SELECT DISTINCT X.NOME FROM PACIENTE V JOIN MEDICO W JOIN MEDICAMENTO X JOIN CONSULTA Y JOIN PRESCRICAO Z ON V.CPF = Y.CPF AND W.CRM = Y.CRM AND Z.CPF = Y.CPF AND Z.DATAHORA = Y.DATAHORA AND Z.CODIGO = X.CODIGO WHERE V.NOME = W.NOME GROUP BY Y.CPF, Y.CRM, X.CODIGO, X.NOME HAVING COUNT(*) > 1', 'e) SELECT DISTINCT X.NOME FROM PACIENTE V NATURAL JOIN MEDICO W NATURAL JOIN MEDICAMENTO XNATURAL JOIN CONSULTA Y NATURAL JOIN PRESCRICAO Z WHERE V.NOME = W.NOME GROUP BY X.CODIGO, X.NOME HAVING COUNT(*) > 1']",Tecnologia de Computação,Banco de Dados,Linguagens de Consulta,D,tecnologia de computacao - banco de dados - linguagens de consulta,True,True,False,True,False,False
2015-52,2015,52,"Deadlock ocorre quando cada transação, em um conjunto de duas ou mais transações, está em estado de espera por algum item de dado, que está bloqueado por alguma outra transação no conjunto. Considere o seguinte cenário: há duas transações, T1 e T2, em que T1 está bloqueando o item de dado X e T2 necessita bloquear X. Um protocolo de tratamento de deadlock possui as seguintes características: é um protocolo de prevenção de deadlock; a decisão por qual transação abortar não considera o timestamp de T1 e T2; se T1 já estiver em estado de espera no momento em que T2 precisou bloquear X, T2 será abortada, caso contrário T2 entrará em estado de espera. Esse protocolo é denominado","['a) tempo expirado (timeout).', 'b) baseado no grafo (wait-for).', 'c) espera-cautelosa (cautious-waiting).', 'd) esperar-ou-morrer (wait-die).', 'e) ferir-ou-esperar (wound-wait).']",Tecnologia de Computação,Banco de Dados,"Sistemas de Gerenciamento de Bancos de Dados (SGBD): Arquitetura, Segurança, Integridade, Concorrência, Recuperação após Falha, Gerenciamento de Transações",C,"tecnologia de computacao - banco de dados - sistemas de gerenciamento de bancos de dados (sgbd): arquitetura, seguranca, integridade, concorrencia, recuperacao apos falha, gerenciamento de transacoes",True,False,True,False,False,False
2016-01,2016,1,"Uma empresa de logística e transporte rodoviário tem três tipos de caminhões (tipo 1, tipo 2 e tipo 3), sendo que cada caminhão tem capacidade para transportar equipamentos com 3 diferentes dimensões, conforme o número de unidades correspondente, de acordo com o que está descrito na tabela abaixo:
```

| Caminhão       | Dimensão A | Dimensão B | Dimensão C |
|----------------|------------|------------|------------|
|Caminhão tipo 1 |     1      |     0      |     1      |
|Caminhão tipo 2 |     2      |     2      |     1      |
|Caminhão tipo 3 |     1      |     1      |     2      |

```
A quantidade de caminhões carregados com a sua capacidade máxima que deve ser usada para transportar, respectivamente, 23 equipamentos com a dimensão A, 18 equipamentos com a dimensão B e 20 equipamentos com a dimensão C é:","['a) 4 caminhões do tipo 1; 7 caminhões do tipo 2 e 5 caminhões do tipo 3.', 'b) 5 caminhões do tipo 1; 6 caminhões do tipo 2 e 6 caminhões do tipo 3.', 'c) 3 caminhões do tipo 1; 7 caminhões do tipo 2 e 5 caminhões do tipo 3.', 'd) 1 caminhão do tipo 1; 5 caminhões do tipo 2 e 8 caminhões do tipo 3.', 'e) 5 caminhões do tipo 1; 7 caminhões do tipo 2 e 4 caminhões do tipo 3.']",Matemática,Álgebra Linear,Introdução à Programação Linear,E,matematica - algebra linear - introducao a programacao linear,True,False,False,True,False,False
2016-30,2016,30,"Assinale a alternativa que corresponde à saída do programa a seguir:
```

int i, x = 4, w = 9, q;
for (i = -1; i < 20; i+= 3){
   x++;
   for (q = 4; q < 11; q++){
       do {
           i += 3;
           w = sizeof(i);
           i = x + w;
           x = w + i;
       } while (x < 15);
    }
}
printf(""x: %d, i : %d"", x, i); 

```","['a) $x: 68, i: 67.$', 'b) $x: 68, i: 68.$', 'c) $x: 69, i: 68.$', 'd) $x: 69, i: 69.$', 'e) $x: 69, i: 70.$']",Fundamentos da Computação,Linguagens de Programação,Paradigmas de Linguagens de Programação,ANULADA,fundamentos da computacao - linguagens de programacao - paradigmas de linguagens de programacao,True,True,False,False,True,False
2016-38,2016,38,"Assinale a alternativa correta a respeito do algoritmo em Java a seguir.

```

Set<Integer> numeros = new TreeSet<Integer>();
Random rand = new Random();
while (numeros.size() < 20){
    numeros.add(rand.nextInt(101));
}
System.out.println(""Números: "" + numeros);

```","['a) Os números impressos no console variam de 0 até 100 sem repetição.', 'b) Os números impressos no console variam de 0 até 101 com repetição.', 'c) A classe TreeSet garante que os números não se repitam.', 'd) A classe Set gera números aleatórios.', 'e) Vinte e um números serão sorteados.']",Fundamentos da Computação,Linguagens de Programação,Paradigmas de Linguagens de Programação,ANULADA,fundamentos da computacao - linguagens de programacao - paradigmas de linguagens de programacao,True,False,True,True,True,False
2016-41,2016,41,"Considere a linguagem 
$$L = \{ ww \mid w \in \{a,b\}^+ \}
$$
sobre a construção e a eficiência de algoritmos para aceitar L sobre uma máquina de Turing padrão e assinale a alternativa correta.","['a) Contar o número de símbolos. Se a contagem é feita em unário, a operação tem custo O(n). Emseguida, escrever a primeira metade em outra fita. Essa também é uma operação com custo O(n).\nFinalmente, a comparação pode ser feita em O(n) movimentos.', 'b) Encontrar o meio da cadeia e voltar para fazer o mathc (casamento) dos símbolos. Ambas as partes são feitas em $O( n^2 )$ movimentos.', 'c) Adivinhar o meio da cadeia não deterministicamente em um movimento. A correspondência leva $O( n^2 )$ movimentos.', 'd) Advinhar o meio da cadeia e proceder como em (a). O custo total é O(n) movimentos.', 'e) Iniciar em uma das extremidades da cadeia e contar até o meio. O custo é $O( n^2 )$movimentos.']",Fundamentos da Computação,"Linguagens Formais, Autômatos e Computabilidade",Máquina de Turing,B,"fundamentos da computacao - linguagens formais, automatos e computabilidade - maquina de turing",True,True,False,True,True,False
2016-46,2016,46,"Em um sistema computacional multiprocessado, onde o sistema operacional realiza escalonamento de tarefas do tipo preemptivo, três processos (P1, P2 e P3) compartilham recursos (R1, R2 e R3). Os processos P1 e P2 concorrem entre si ao acesso do recurso R1, enquanto P2 e P3 concorrem entre si ao acesso dos recursos R2 e R3. Os recursos R1 e R3 são preemptíveis, ou seja, podem sofrer preempção; R2 é um recurso não preemptível. Todos os três processos usam o mesmo mecanismo de exclusão mútua para garantir acesso exclusivo em suas seções críticas. Com base nesse cenário, é correto afirmar que:","['a) Não é possível ocorrer deadlock entre os três processos.', 'b) É possível ocorrer deadlock entre P1 e P2.', 'c) É possível ocorrer deadlock entre P2 e P3.', 'd) É possível ocorrer deadlock entre P1 e P3.', 'e) É possível ocorrer deadlock com uma espera circular entre P1, P2 e P3.']",Fundamentos da Computação,Sistemas Operacionais,"Comunicação, Concorrência e Sincronização de Processos",A,"fundamentos da computacao - sistemas operacionais - comunicacao, concorrencia e sincronizacao de processos",True,False,False,True,False,False
2016-50,2016,50,"Um VSNT (Veículo Submarino Não Tripulado) é usado para monitoramento de plataformas de petróleo marítimas. O VSNT tira uma foto a cada 1 minuto. O tamanho de cada arquivo de foto é padronizado em 5 kB. As fotos são armazenadas em uma partição do disco rígido do VSNT, a qual é formatada com sistema de arquivos FAT32 e tamanho de bloco (cluster) de 4 kB. O tempo de missão do VSNT é de uma hora. Após o término de cada missão, as fotos são copiadas do VSNT para um computador, que utiliza uma partição FAT32 formatada com clusters de 8 kB. Com base nesse cenário, o espaço necessário no computador para armazenar todos os arquivos do VSNT em uma missão é de:\
**kB: kilobyte**\
**1 kB = 1024 bytes**","['A) 240 kB.', 'B) 300 kB.', 'C) 360 kB.', 'D) 480 kB.', 'E) 600 kB.']",Fundamentos da Computação,Sistemas Operacionais,Gerenciamento de Arquivos,D,fundamentos da computacao - sistemas operacionais - gerenciamento de arquivos,True,False,False,True,False,False
2016-52,2016,52,"Considere um banco de dados para apoiar a correção das provas do POSCOMP. Sabe-se que há as relações CANDIDATO, QUESTAO e RESPOSTA. O atributo X da relação QUESTAO é uma chave estrangeira. Com base apenas nessas informações, analise as assertivas abaixo sobre a definição de restrições para essa chave estrangeira:\
I. Pode ter valores repetidos nas tuplas de QUESTAO.\
II. Pode ter valor nulo em algumas das tuplas de QUESTAO.\
III. Pode referenciar, ao mesmo tempo, as relações CANDIDATO e RESPOSTA.\
IV. Pode referenciar outra chave estrangeira.
- V. Pode ter valor não nulo distinto de todos os valores presentes na chave primária da relação que referencia. 

Quais estão corretas?","['a) Apenas I e II.', 'b) Apenas I e III.', 'c) Apenas II e V.', 'd) Apenas III e IV.', 'e) Apenas IV e V.']",Tecnologia de Computação,Banco de Dados,Modelagem e Projeto de Banco de Dados,A,tecnologia de computacao - banco de dados - modelagem e projeto de banco de dados,True,False,False,True,False,True
2016-53,2016,53,"A Empresa XYZ trabalha com reuso de software. Em um projeto de software, denominado PROJETO A, a Empresa XYZ irá implementar um componente para verificar se a leitura de uma determinada resposta está dentro da escala Likert. A referida escala classifica algo em um intervalo fechado de 1 a 5. Esse componente será utilizado em todos os softwares, sempre para validar as respostas das questões que utilizem a referida escala. Dentro desse contexto, podemos dizer que a atividade de teste é de fundamental importância. A célula de teste da Empresa XYZ utilizou o critério de análise de valor limite para efetuar os testes desse componente. A célula de teste fracionou o critério em três classes. A partir da definição das classes, os dados para efetuar os testes foram gerados. Abaixo, é possível encontrar cinco conjuntos de dados de testes. Selecione o conjunto de dados que expressa a utilização do critério de análise de valor limite, critério esse estabelecido pela célula de teste da Empreza XYZ.","['a) Dados de entrada da classe 1: 0 e 1.\nDados de entrada da classe 2: 2 e 4.\nDados de entrada da classe 3: 5 e 6.', 'b) Dados de entrada da classe 1: 0 e -1.\nDados de entrada da classe 2: 2 e 4.\nDados de entrada da classe 3: 5 e -6.', 'c) Dados de entrada da classe 1: 0.\nDados de entrada da classe 2: 2 e 4.\nDados de entrada da classe 3: 5 e 6.', 'd) Dados de entrada da classe 1: 0.\nDados de entrada da classe 2: 3 e 4.\nDados de entrada da classe 3: 6.', 'e) Dados de entrada da classe 1: 0.\nDados de entrada da classe 2: 2 e 4.\nDados de entrada da classe 3: 7.']",Tecnologia de Computação,Engenharia de Software,"Verificação, Validação e Teste",A,"tecnologia de computacao - engenharia de software - verificacao, validacao e teste",True,False,True,True,False,False
2017-20,2017,20,"Deseja-se preparar um recipiente com 100g de um produto extremamente caro, sendo necessário minimizar o erro na hora da pesagem. Para isso, se dispõe de uma balança que possui erro de medição, \sigma, dependente da quantidade pesada (\mu), da forma $\sigma = 0,1\mu$. Com qual dos seguintes métodos se obtém maior precisão na pesagem?","['a) Pesando as 100g de uma vez.', 'b) Pesando 10 recipientes de 100g, realizando a média e escolhendo um recipiente aleatório.', 'c) Pesando 5 porções de 20g e depois juntando-as.', 'd) Pesando 10 porções de 10g e depois juntando-as.', 'e) Pesando 2 porções de 50g e depois juntando-as.']",Matemática,Probabilidade e Estatística,Variância e Coeficientes de Correlação,D,matematica - probabilidade e estatistica - variancia e coeficientes de correlacao,True,False,True,True,False,False
2017-21,2017,21,"Suponha que, ao invés de dividir em duas partes, foi criada uma versão do merge- sort que divida a entrada em quatro partes, ordene cada quarta-parte, e, finalmente, combine essas quatro partes usando um procedimento O(n). A equação de recorrência que descreve o tempo de execução desse algoritmo é:","['a) $T(n) = 4*T(n/4) + O(n)$', 'b) $T(n) = 4*T(n/2) + 2*O(n)$', 'c) $T(n) = T(n/4) + 4*O(n)$', 'd) $T(n) = 4*T(n/4) + 4*O(n)$', 'e) $T(n) = T(n/4) + O(n)$']",Fundamentos da Computação,Análise de Algoritmos,O Uso de Relações de Recorrência para Análise de Algoritmos Recursivos,ANULADA,fundamentos da computacao - analise de algoritmos - o uso de relacoes de recorrencia para analise de algoritmos recursivos,True,True,True,True,True,True
2017-27,2017,27,"A saída do trecho de código em C abaixo é:
```
   int i = 0, j = -9, k = 7, cont;

    for (cont = 4; cont < 11; cont++) {
        i = cont + 5;
        while (k > 0) {
            k = k - 1;
            j = k + j / 2;
        }
    }

    printf(""i: %d j: %d k: %d "", i, j, k);
```","['a) i: 1 j: 4 k:1', 'b) i: 15 j: 1 k:0', 'c) i: 10 j: 14 k:2', 'd) i: 13 j: 2 k:3', 'e) i: 3 j: 1 k:4']",Fundamentos da Computação,Linguagens de Programação,Paradigmas de Linguagens de Programação,B,fundamentos da computacao - linguagens de programacao - paradigmas de linguagens de programacao,True,False,False,False,True,False
2017-41,2017,41,"Considere dois problemas de decisão PA e PB, sendo PA indecidível e PB decidível. Observe também dois problemas de decisão PC e PD, cuja decidibilidade é desconhecida. Suponha que seja possível construir de forma correta as seguintes reduções: \
- de PA para PC. 
- de PD para PA.
- de PD para PB. 

Com base no cenário descrito, assinale a alternativa correta.","['a) Não se pode afirmar nada sobre a decidibilidade dos problemas PC e PD.', 'b) Não se pode afirmar nada sobre a decidibilidade de PC, porém PD é decidível.', 'c) PC é indecidível e PD é decidível.', 'd) PC e PD são ambos indecidíveis.', 'e) PC é indecidível, contudo não se pode afirmar nada sobre a decidibilidade de PD.']",Fundamentos da Computação,"Linguagens Formais, Autômatos e Computabilidade",Problemas Indecidíveis,C,"fundamentos da computacao - linguagens formais, automatos e computabilidade - problemas indecidiveis",True,False,False,True,False,True
2017-44,2017,44,"Considere que um processador tenha 16 bits de endereçamento de byte. Sua cache possui mapeamento direto com uma capacidade de 128 palavras e blocos de 8 palavras. O endereço se divide em campos para acesso à cache de acordo com a seguinte representação:
```
| Nome                         | Símbolo |
|------------------------------|---------|
| Etiqueta                     | i       |
| Índice                       | ii      |
| Palavra dentro do bloco      | iii     |
| Byte dentro da palavra       | iv      |
```

O número de bits de cada um dos campos acima, ou seja, os valores de i, ii, iii e iv são, respectivamente:","['a) 12, 6, 5 e 3', 'b) 8, 4, 3 e 1', 'c) 8, 6, 5 e 3', 'd) 12, 4, 3 e 1', 'e) 12, 6, 3 e 1']",Fundamentos da Computação,Arquitetura e Organização de Computadores,"Organização de Computadores: Memórias, Unidades Centrais de Processamento, Entrada e Saída",B,"fundamentos da computacao - arquitetura e organizacao de computadores - organizacao de computadores: memorias, unidades centrais de processamento, entrada e saida",True,False,False,True,False,False
2017-45,2017,45,"Em um computador com tamanho de quadro de memória de 1024 bytes, o sistema operacional aloca 1 página de memória virtual para armazenar a matriz M do código da Figura 1(linguagem C). A execução desse código resultará em quantas faltas de páginas (page faults)?
```
Figura 1 

char M[512][102 4];
for (j=0; j<1024; j++)
   for (i=0; i<1024; i++)
```","['a) Zero', 'b) 512', 'c) 1024', 'd) 512×512', 'e) 512×1024']",Fundamentos da Computação,Sistemas Operacionais,"Gerenciamento de Memória: Memória Virtual, Paginação, Segmentação e “Swap”",ANULADA,"fundamentos da computacao - sistemas operacionais - gerenciamento de memoria: memoria virtual, paginacao, segmentacao e “swap”",True,False,False,True,True,False
2017-49,2017,49,"Considere o seguinte trecho de programa em linguagem Assembly do MIPS:
```

          .data 0x10010000 #segmento de dados palavra1: .word 13
palavra2: .word 0x15

```
Em hexadecimal, os valores da palavra1 e palavra2 são, respectivamente:","['a) 0x10010002 e 0x10010002', 'b) 0x10010000 e 0x10010004', 'c) 0x10010002 e 0x10010006', 'd) 0x10010000 e 0x10010008', 'e) 0x10010002 e 0x10010010']",Fundamentos da Computação,Arquitetura e Organização de Computadores,Linguagens de Montagem,B,fundamentos da computacao - arquitetura e organizacao de computadores - linguagens de montagem,True,False,False,True,False,False
2017-50,2017,50,"Analise o código a seguir:
```
...
void thread ( void *ptr ){ while(1); }

int main(){
   int i; pthread_t tid[10];
   for(i=0;i<10;i++)
       pthread_create (&tid[i], NULL, (void *) thread, NULL);
   getchar();
}
```
Ao executar esse programa, o processo criado possuirá quantos fluxos de execução (threads) no instante em que finalizar o laço for(;;)?","['a) Um.', 'b) Dois.', 'c) Nove.', 'd) Dez.', 'e) Onze.']",Fundamentos da Computação,Sistemas Operacionais,"Comunicação, Concorrência e Sincronização de Processos",E,"fundamentos da computacao - sistemas operacionais - comunicacao, concorrencia e sincronizacao de processos",True,False,False,False,True,False
2017-55,2017,55,"Em consultas escritas em SQL, quando há pelo menos um NULL no predicado da cláusula WHERE, o resultado da avaliação é “desconhecido” (exceto quando são explicitamente empregados IS NULL ou IS NOT NULL); por exemplo, o resultado da avaliação de 3+NULL>7 é “desconhecido”. Portanto, “verdadeiro”, “falso” e “desconhecido” são os resultados possíveis na avaliação de predicados da cláusula WHERE. A regra geral é que são selecionadas apenas as combinações de tuplas em que o predicado é avaliado como “verdadeiro”. Seja a relação R que possui quatro tuplas – (12, 15, 5100), (13, NULL, 3500), (14, NULL, NULL) e (15, 12, NULL) – em que o primeiro, o segundo e o terceiro valores em cada tupla referem-se aos atributos at1, at2 e at3, respectivamente. Os comandos a seguir representam consultas sobre R:

```
(C1) select * from R
       where (at1>=12) AND (at2>14)
(C2) select * from R
       where (at2>12) OR (at3>3000)
(C3) select * from R
       where (NOT (at1<at2))
```
A quantidade de tuplas retornadas pelas execuções dos comandos (C1), (C2) e (C3), respectivamente, é:","['a) dois, um e dois.', 'b) dois, dois e um.', 'c) um, um e dois.', 'd) um, dois e um.', 'e) dois, dois, dois.']",Tecnologia de Computação,Banco de Dados,Linguagens de Consulta,D,tecnologia de computacao - banco de dados - linguagens de consulta,True,True,False,False,True,False
2018-13,2018,13,"Um motoqueiro possui “n” entregas para realizar em “n” pontos distintos de uma cidade, podendo fazer a entrega em qualquer ordem. O entregador dispõe de uma tabela de distâncias que informa o tempo exato para se locomover de moto entre cada par de pontos de entrega. Considere distâncias assimétricas, ou seja, dist(a,b) e dist(b,a) podem ser diferentes. Se o entregador resolver avaliar todas as possíveis soluções para escolher a sequência de entregas cuja distância a ser percorrida seja mínima, quantas rotas ele iria avaliar para n=5?
Resolva o problema ignorando a distância que seria gasta para o entregador se locomover até o primeiro ponto de entrega.","['a) 5.', 'b) 25.', 'c) 60.', 'd) 120.', 'e) 240.']",Matemática,Análise Combinatória,Permutações,D,matematica - analise combinatoria - permutacoes,True,False,True,True,False,True
2018-14,2018,14,"Seja um código de Hamming sistemático com a seguinte matriz de comprovação tal que $H = (-P^T |I_r )$:
$$
 H = \begin{pmatrix}
1 & 1 & 0 & * & * & * & * \\0 & 1 & 1 & * & * & * & *\\
1 & 0 & 1 & * & * & * & *\end{pmatrix}
$$
Transmite-se a palavra código Y=0000000 e, durante a transmissão, se produzem erros nas posições 2, 3, 4 e 5. Que mensagem de usuário descodificaríamos?","['a) X = 0100', 'b) X = 0111', 'c) X = 0011', 'd) X = 0010', 'e) X = 1001']",Matemática,Matemática Discreta,"Teoria dos Códigos, Canal Binário, Canal Simétrico, Código de Blocos, Matrizes Geradoras e Verificadoras, Códigos de Grupo, Códigos de Hamming",C,"matematica - matematica discreta - teoria dos codigos, canal binario, canal simetrico, codigo de blocos, matrizes geradoras e verificadoras, codigos de grupo, codigos de hamming",True,True,False,True,True,False
2018-22,2018,22,"Dado o trecho de código
```

      int i, j, c;
      c = 1;
      for (i = 1; i < n; i = i*2){
            for(j = 1; j <= n; j++){
                  c=c+1;
            }
      }

```
Assumindo que a instrução $c=c+1$ é $O(1)$, a expressão que melhor define a ordem de complexidade desse trecho é:","['a) $O(n$ $\\log n)$', 'b) $O(\\log n)$', 'c) $O(n)$', 'd) $O(n^2)$', 'e) $O(\\sqrt{n})$']",Fundamentos da Computação,Análise de Algoritmos,Análise de Algoritmos Iterativos e Recursivos,A,fundamentos da computacao - analise de algoritmos - analise de algoritmos iterativos e recursivos,True,False,True,True,True,True
2018-27,2018,27,"Considere o seguinte código em Linguagem C:
```

      int a = 7, b = 9, c = -1;
      int *ptr, *pty, *ptx;
         ptr = &a;
         ptx = &b;
         pty = &c;

         printf (""%d %d %d %d %d %d \n"", a, b, c,
      *ptr, *pty, *ptx);
         a = *ptr + *pty;
         b = *ptx + 1;
         printf (""%d %d %d %d %d %d \n"", a, b, c,
      *ptr, *pty, *ptx);
   

```

Assinale a alternativa que corresponde à saída impressa na tela.","['a) 7 9 -1 7 -1 9\n   6 10 -1 7 0 9', 'b) 7 9 -1 7 -1 9\n   6 10 -1 6 -1 10', 'c) 7 9 -1 7 -1 9\n   6 10 -1 3 -2 9', 'd) 7 9 -1 7 -1 9\n   6 10 -1 4 -3 10', 'e) 7 9 -1 7 -1 9\n   6 10 -1 5 -4 10']",Fundamentos da Computação,Linguagens de Programação,Paradigmas de Linguagens de Programação,B,fundamentos da computacao - linguagens de programacao - paradigmas de linguagens de programacao,True,False,False,False,True,False
2018-44,2018,44,"Considere um computador no qual o interpretador do nível 0 (hardware interpretando o microcódigo) gasta 20 nanosegundos ($20$x$10^{-9}$ segundos) por microinstrução, e o interpretador do nível 1 (microcódigo interpretando a linguagem de máquina convencional) necessita de 25 microinstruções para interpretar uma instrução de máquina convencional. Um programa teste, já em linguagem de máquina convencional, leva 50 segundos para executar.\
a) Quanto tempo levará o programa teste para executar se o tempo para executar uma microinstrução for aumentado para 30 nanosegundos?\
b) Quanto tempo levará o programa teste para executar se uma instrução de máquina convencional necessitar de somente 15 microinstruções para ser interpretada?","['a) a) T = 60 segundos e b) 15 segundos.', 'b) a) T = 65 segundos e b) 20 segundos.', 'c) a) T = 70 segundos e b) 25 segundos.', 'd) a) T = 75 segundos e b) 30 segundos.', 'e) a) T = 80 segundos e b) 35 segundos.']",Fundamentos da Computação,Arquitetura e Organização de Computadores,"Organização de Computadores: Memórias, Unidades Centrais de Processamento, Entrada e Saída",D,"fundamentos da computacao - arquitetura e organizacao de computadores - organizacao de computadores: memorias, unidades centrais de processamento, entrada e saida",True,False,False,True,False,True
2018-50,2018,50,"Qual o número total de processos criados com a execução do programa a seguir?
Considere que todas as operações executadas serão realizadas com sucesso.
```

      int main (void){
         unsigned long int i;
         for(i=0; i<6;i++)
            if( fork() >= 0 )
               continue;
            else break;
      }

```","['a) Sete.', 'b) Oito.', 'c) Trinta e dois.', 'd) Trinta e três.', 'e) Sessenta e quatro.']",Fundamentos da Computação,Sistemas Operacionais,Gerência de Processos/Processador,E,fundamentos da computacao - sistemas operacionais - gerencia de processos/processador,True,False,False,False,True,False
