id,enunciado
2016-50,"Um VSNT (Veículo Submarino Não Tripulado) é usado para monitoramento de plataformas de petróleo marítimas. O VSNT tira uma foto a cada 1 minuto. O tamanho de cada arquivo de foto é padronizado em 5 kB. As fotos são armazenadas em uma partição do disco rígido do VSNT, a qual é formatada com sistema de arquivos FAT32 e tamanho de bloco (cluster) de 4 kB. O tempo de missão do VSNT é de uma hora. Após o término de cada missão, as fotos são copiadas do VSNT para um computador, que utiliza uma partição FAT32 formatada com clusters de 8 kB. Com base nesse cenário, o espaço necessário no computador para armazenar todos os arquivos do VSNT em uma missão é de:\
**kB: kilobyte**\
**1 kB = 1024 bytes**"
2016-52,"Considere um banco de dados para apoiar a correção das provas do POSCOMP. Sabe-se que há as relações CANDIDATO, QUESTAO e RESPOSTA. O atributo X da relação QUESTAO é uma chave estrangeira. Com base apenas nessas informações, analise as assertivas abaixo sobre a definição de restrições para essa chave estrangeira:\
I. Pode ter valores repetidos nas tuplas de QUESTAO.\
II. Pode ter valor nulo em algumas das tuplas de QUESTAO.\
III. Pode referenciar, ao mesmo tempo, as relações CANDIDATO e RESPOSTA.\
IV. Pode referenciar outra chave estrangeira.
- V. Pode ter valor não nulo distinto de todos os valores presentes na chave primária da relação que referencia. 

Quais estão corretas?"
2016-53,"A Empresa XYZ trabalha com reuso de software. Em um projeto de software, denominado PROJETO A, a Empresa XYZ irá implementar um componente para verificar se a leitura de uma determinada resposta está dentro da escala Likert. A referida escala classifica algo em um intervalo fechado de 1 a 5. Esse componente será utilizado em todos os softwares, sempre para validar as respostas das questões que utilizem a referida escala. Dentro desse contexto, podemos dizer que a atividade de teste é de fundamental importância. A célula de teste da Empresa XYZ utilizou o critério de análise de valor limite para efetuar os testes desse componente. A célula de teste fracionou o critério em três classes. A partir da definição das classes, os dados para efetuar os testes foram gerados. Abaixo, é possível encontrar cinco conjuntos de dados de testes. Selecione o conjunto de dados que expressa a utilização do critério de análise de valor limite, critério esse estabelecido pela célula de teste da Empreza XYZ."
2017-20,"Deseja-se preparar um recipiente com 100g de um produto extremamente caro, sendo necessário minimizar o erro na hora da pesagem. Para isso, se dispõe de uma balança que possui erro de medição, \sigma, dependente da quantidade pesada (\mu), da forma $\sigma = 0,1\mu$. Com qual dos seguintes métodos se obtém maior precisão na pesagem?"
2017-21,"Suponha que, ao invés de dividir em duas partes, foi criada uma versão do merge- sort que divida a entrada em quatro partes, ordene cada quarta-parte, e, finalmente, combine essas quatro partes usando um procedimento O(n). A equação de recorrência que descreve o tempo de execução desse algoritmo é:"
2017-27,"A saída do trecho de código em C abaixo é:
```
   int i = 0, j = -9, k = 7, cont;

    for (cont = 4; cont < 11; cont++) {
        i = cont + 5;
        while (k > 0) {
            k = k - 1;
            j = k + j / 2;
        }
    }

    printf(""i: %d j: %d k: %d "", i, j, k);
```"
2017-41,"Considere dois problemas de decisão PA e PB, sendo PA indecidível e PB decidível. Observe também dois problemas de decisão PC e PD, cuja decidibilidade é desconhecida. Suponha que seja possível construir de forma correta as seguintes reduções: \
- de PA para PC. 
- de PD para PA.
- de PD para PB. 

Com base no cenário descrito, assinale a alternativa correta."
2017-44,"Considere que um processador tenha 16 bits de endereçamento de byte. Sua cache possui mapeamento direto com uma capacidade de 128 palavras e blocos de 8 palavras. O endereço se divide em campos para acesso à cache de acordo com a seguinte representação:
```
| Nome                         | Símbolo |
|------------------------------|---------|
| Etiqueta                     | i       |
| Índice                       | ii      |
| Palavra dentro do bloco      | iii     |
| Byte dentro da palavra       | iv      |
```

O número de bits de cada um dos campos acima, ou seja, os valores de i, ii, iii e iv são, respectivamente:"
2017-45,"Em um computador com tamanho de quadro de memória de 1024 bytes, o sistema operacional aloca 1 página de memória virtual para armazenar a matriz M do código da Figura 1(linguagem C). A execução desse código resultará em quantas faltas de páginas (page faults)?
```
Figura 1 

char M[512][102 4];
for (j=0; j<1024; j++)
   for (i=0; i<1024; i++)
```"
2017-49,"Considere o seguinte trecho de programa em linguagem Assembly do MIPS:
```

          .data 0x10010000 #segmento de dados palavra1: .word 13
palavra2: .word 0x15

```
Em hexadecimal, os valores da palavra1 e palavra2 são, respectivamente:"
2017-50,"Analise o código a seguir:
```
...
void thread ( void *ptr ){ while(1); }

int main(){
   int i; pthread_t tid[10];
   for(i=0;i<10;i++)
       pthread_create (&tid[i], NULL, (void *) thread, NULL);
   getchar();
}
```
Ao executar esse programa, o processo criado possuirá quantos fluxos de execução (threads) no instante em que finalizar o laço for(;;)?"
2017-55,"Em consultas escritas em SQL, quando há pelo menos um NULL no predicado da cláusula WHERE, o resultado da avaliação é “desconhecido” (exceto quando são explicitamente empregados IS NULL ou IS NOT NULL); por exemplo, o resultado da avaliação de 3+NULL>7 é “desconhecido”. Portanto, “verdadeiro”, “falso” e “desconhecido” são os resultados possíveis na avaliação de predicados da cláusula WHERE. A regra geral é que são selecionadas apenas as combinações de tuplas em que o predicado é avaliado como “verdadeiro”. Seja a relação R que possui quatro tuplas – (12, 15, 5100), (13, NULL, 3500), (14, NULL, NULL) e (15, 12, NULL) – em que o primeiro, o segundo e o terceiro valores em cada tupla referem-se aos atributos at1, at2 e at3, respectivamente. Os comandos a seguir representam consultas sobre R:

```
(C1) select * from R
       where (at1>=12) AND (at2>14)
(C2) select * from R
       where (at2>12) OR (at3>3000)
(C3) select * from R
       where (NOT (at1<at2))
```
A quantidade de tuplas retornadas pelas execuções dos comandos (C1), (C2) e (C3), respectivamente, é:"
2018-13,"Um motoqueiro possui “n” entregas para realizar em “n” pontos distintos de uma cidade, podendo fazer a entrega em qualquer ordem. O entregador dispõe de uma tabela de distâncias que informa o tempo exato para se locomover de moto entre cada par de pontos de entrega. Considere distâncias assimétricas, ou seja, dist(a,b) e dist(b,a) podem ser diferentes. Se o entregador resolver avaliar todas as possíveis soluções para escolher a sequência de entregas cuja distância a ser percorrida seja mínima, quantas rotas ele iria avaliar para n=5?
Resolva o problema ignorando a distância que seria gasta para o entregador se locomover até o primeiro ponto de entrega."
2018-14,"Seja um código de Hamming sistemático com a seguinte matriz de comprovação tal que $H = (-P^T |I_r )$:
$$
 H = \begin{pmatrix}
1 & 1 & 0 & * & * & * & * \\0 & 1 & 1 & * & * & * & *\\
1 & 0 & 1 & * & * & * & *\end{pmatrix}
$$
Transmite-se a palavra código Y=0000000 e, durante a transmissão, se produzem erros nas posições 2, 3, 4 e 5. Que mensagem de usuário descodificaríamos?"
2018-22,"Dado o trecho de código
```

      int i, j, c;
      c = 1;
      for (i = 1; i < n; i = i*2){
            for(j = 1; j <= n; j++){
                  c=c+1;
            }
      }

```
Assumindo que a instrução $c=c+1$ é $O(1)$, a expressão que melhor define a ordem de complexidade desse trecho é:"
2018-27,"Considere o seguinte código em Linguagem C:
```

      int a = 7, b = 9, c = -1;
      int *ptr, *pty, *ptx;
         ptr = &a;
         ptx = &b;
         pty = &c;

         printf (""%d %d %d %d %d %d \n"", a, b, c,
      *ptr, *pty, *ptx);
         a = *ptr + *pty;
         b = *ptx + 1;
         printf (""%d %d %d %d %d %d \n"", a, b, c,
      *ptr, *pty, *ptx);
   

```

Assinale a alternativa que corresponde à saída impressa na tela."
2018-50,"Qual o número total de processos criados com a execução do programa a seguir?
Considere que todas as operações executadas serão realizadas com sucesso.
```

      int main (void){
         unsigned long int i;
         for(i=0; i<6;i++)
            if( fork() >= 0 )
               continue;
            else break;
      }

```"
2018-68,"A fase de análise sintática de um compilador pode ser implementada através de reconhecedores (*parsers*) de gramáticas livres de contexto, com estratégias ascendentes (*bottom-
up*) ou descendentes (*top-down*). Considere a gramática com cinco produções abaixo, sendo que são não terminais os símbolos S e A, sendo o primeiro o símbolo não terminal inicial da gramática, e, os demais, símbolos terminais:
$$
\begin{align*}
&\text{S → Aa} \\
&\text{S → bAc} \\
&\text{S → bc} \\
&\text{S → bda} \\
&\text{A → d}
\end{align*}
$$
Analise as seguintes assertivas:

I. A gramática é reconhecida por um analisador preditivo LL(1), pois as características da gramática não inibem a construção da tabela de reconhecimento.\
II. Esta gramática não é reconhecida por um analisador LR(0), pois existe um conflito do tipo empilha-reduz no estado que contém os seguintes itens LR(0) “S -> bd . a”, e “A → d”.\
III. A gramática é reconhecida por uma analisador SLR(1), pois ele resolve o conflito do tipo empilha-reduz LR(0).\
IV. A gramática é LR(1).

Quais estão corretas?"
2019-17,"Uma pessoa deseja fazer uma compra na Internet e, para isso, precisa se cadastrar em um site. A senha de cadastro deve ser formada por exatamente 9 caracteres , e somente os caracteres $, @ e # podem ser usados. Quantas senhas diferentes, contendo pelo menos uma ocorrência de cada caractere, existem?"
2019-25,"Considere a seguinte função em C:
```

void funcao(int n){
   int i,j;
   for (i=1; i<=n; i++)
      for(j=1; j<log(i); j++)
         printf(“%d”,i+j)
}

```
A complexidade dessa função é:"
2019-27,"Considere o seguinte código em Linguagem C abaixo:
```

int x = 3, y = 1, z = -5, w=-2;
int i;
for (i=1; i<x; i++){
   while (z<0){
   ++i;
   z++;
         do{
            x = x +3;
            w++;
         }while (w<0);
   }
}
   printf(""%d %d %d %d"", x, y, z, w);

```

Assinale a alternativa que corresponde à saída impressa na tela."
2019-36,"Um mapa rodoviário é modelado como um grafo em que os vértices representam interseções. As arestas representam segmentos de estrada entre interseções. O peso de cada aresta representa a distância entre interseções. Agora, considere que um motorista deseja obter o caminho mais curto entre duas cidades. Dado um mapa contendo as distâncias entre cada par de interseções adjacentes, como obter o caminho mais curto entre duas cidades?"
2019-45,"Considere o programa abaixo escrito em linguagem C. No instante da execução da linha 5, ter-se-á uma hierarquia composta de quantos processos e threads, respectivamente?
```

1    main(){
2    int i;
3    for(i=0;i<3;i++)
4       fork();
5    while(1);
6    }

```"
2019-47,"Seja um circuito lógico com três entradas, A, B, C, e uma saída S. Considerando que o valor da saída S é igual ao valor da entrada A quando as entradas B e C estão no mesmo nível lógico, e que o valor da saída S é igual ao inverso do valor da entrada A quando as entradas B e C estão em níveis lógicos opostos, assinale a alternativa que apresenta a expressão lógica correspondente ao circuito."
2019-68,"Assinale a alternativa que apresenta a quantidade mínima de registradores necessários para se fazer a alocação no código apresentado abaixo:\
t1 := a - mem[...]\
t2 := d / mem[...]\
t3 := t2 + mem[...]\
t4 := t1 + t3"
2022-28,"Analise o código em Linguagem C (Compilador Ansi C) abaixo e assinale a alternativa que corresponde a saída na tela.
```

int *p, **r, a = -1, c, b=10;
p = &a;
r = &p;
c = **r + b--;

printf(""%d"", c);

```"
2022-35,"Considere que um projetista deseja indexar um arquivo que contém registros com diferentes atributos numéricos. Ele deseja poder fazer buscas eficientes sobre registros baseado em valores exatos (e.g. 10), bem como por intervalos de valores (e.g. entre 10 e 20). Qual estrutura de indexação seria a mais apropriada?"
2022-44,"Considere uma memória cache com um tamanho de linha de 16 bytes e uma memória principal que requer 20 ns para transferir uma palavra de 8 bytes, para qualquer linha que seja escrita pelo menos uma vez, antes de ser retirada da cache. Qual é o número médio de vezes que a linha precisa ser escrita antes de ser retirada para que uma cache write-back seja mais eficiente do que uma cache write-through?"
2022-46,"O programa (em linguagem C) abaixo executa em um sistema operacional da família
UNIX. Considere que todas as rotinas invocadas no programa executam sem erro. Assinale a alternativa que indica o resultado impresso na tela pelo programa.
```

signed int i;
int main(void){
   if ( fork() > 0 )
      i++;
   else
      i++;
      i++;
   printf(""%d "", i);
}

```"
2022-49,"O paralelismo em nível de instruções existe quando as instruções de uma sequência são independentes e, assim, podem ser executadas em paralelo por sobreposição. Como um exemplo do conceito de paralelismo, considere dois pedaços de código (A e B) a seguir (JOUPPI, 1989):

|Código A|Código B|
|-|-|
|`Load R1 ← R2`|`Add R3 ← R3, “1”`|
|`Add R3 ← R3, “1”`|`Add R4 ← R3, R2`|
|`Add R4 ← R4, R2`|`Store [R4] ← R0`|

Assinale a alternativa INCORRETA a respeito do paralelismo."
2022-52,"Suponha um problema de classificação binária (classes A e B), cujo classificador escolhido considera um conjunto de pontos em um plano bidimensional, onde cada ponto se refere a uma amostra conhecida. Há várias linhas no plano, tal que todos os pontos da classe A fiquem para um lado e todos os pontos da classe B fiquem para o outro. Dentre tais linhas, o classificador escolhe a linha cuja distância do ponto mais próximo em qualquer classe (em relação aos pontos no conjunto de dados de treinamento) é máxima. Essa linha (chamada de linha de margem máxima) é então usada para classificar outros pontos, dependendo de qual lado da linha eles estão. O mencionado classificador é denominado:"
2022-55,"Considere que os produtos de uma loja são modelados pelo esquema de relação
**PROD(Codigo, Descricao, Preco)**, em que **Codigo** é a chave primária da relação. O banco de dados possui vários produtos, onde se observa pelo menos $n$ ($n>10$) preços distintos. A consulta a seguir, que está escrita conforme o formalismo da álgebra relacional, usa as operações projeção, seleção, produto cartesiano e renomeação, as quais são representadas pelos símbolos $\pi$, $\sigma$, $\times$ e $\rho$, respectivamente.
|$\pi$ PROD.Codigo $\sigma$ PROD.Preco < CLONE.Preco (PROD $\times$ $\rho$ CLONE (PROD)))|
|-|

O processamento dessa consulta resulta no código de todos os produtos:"
2023-23,"Considere o seguinte trecho de código:
```

for (i = 1; i <= n; i++) {
   for (j = 1; j <= m; j++) {
      // instruções O(1)
   }
}

```
Qual das seguintes afirmações é verdadeira sobre a complexidade assintótica desse trecho de código?"
2023-33,"Considere o seguinte código em Linguagem C (Compilador Ansi C):
```

int a = 2, b = 4, c = -1;
int *ptx, *pty, *ptz;
ptx = &a;
pty = &b;
ptz = &c;

printf (""%d %d %d %d %d %d \n"", a, b, c, *ptx, *pty, *ptz);
a = (*ptx) * (*pty);
b = *ptz + 1;
++c;
printf (""%d %d %d %d %d %d \n"", a, b, c, *ptx, *pty, *ptz);

```

Assinale a alternativa que corresponde à saída na tela."
2023-42,"Em um computador com suporte à memória virtual e paginação, quando ocorre um page fault, o sistema operacional, às vezes, precisa escolher uma página da memória principal (page frame) para dar lugar à página virtual que será carregada do disco como resultado do page fault. Dependendo do tipo de conteúdo presente na página selecionada para substituição, esse conteúdo precisa ser salvo no disco (page out) antes da substituição. Assinale a alternativa que indica uma região de memória típica de um processo, cujo conteúdo não exige salvamento prévio em casos de troca de páginas (page replacement)."
2023-44,"Considere que o programa abaixo, escrito em Linguagem C, execute em um computador com suporte à memória virtual e segmentação paginada, tal como em sistemas baseados em Intel x86-64.
```

1       #include <stdio.h>
2       main(){
3       int w;
4       printf(“%p”,&w);
5       }

```
Quando a linha 4 é executada, o valor impresso na tela corresponde ao:"
2023-46,"Considere, por exemplo, que um programa precisa ordenar um vetor de objetos de dados numéricos de algum tipo e, para isso, ele usa um subprograma para o processo de ordenação. No momento em que um processo de ordenação é necessário, uma sentença como
```sortInt(list, listLen)``` é colocada no programa. Essa chamada é uma abstração:"
2023-54,"Seja o alfabeto $A = \{b, k, z\}$. Expressões regulares sobre $A$ são definidas (da forma habitual) como cadeias (*strings*) contendo símbolos do alfabeto dado pela união de $A$ com o conjunto $\{ (, ), *, | \}$. Assim: \
\* $()$ e $e$, as quais denotam respectivamente a linguagem vazia e a linguagem que contém apenas a cadeia vazia. \
\* Cada símbolo do alfabeto é uma expressão regular, denotando a linguagem formada pelo símbolo. \
\* Dadas expressões regulares $R$, $R1$ e $R2$, notamos com $R^*$, $(R1 | R2)$ e $R1 R2$ as expressões regulares, representando, respectivamente, as operações de Estrela de Kleene (repetição), Escolha e Concatenação.

A notação $R?$ é usada como abreviatura para $(R | e )$, marcando que $R$ é opcional. Sejam os Tokens de uma certa linguagem definidos pelas expressões regulares sobre $A$ a seguir:
|Token|Expressão Regular|
|-|-|
|T1|$k? b? z z^* k$|
|T2|$z? k? b b^* z$|
|T3|$b? z? k k^* b$|

Seja um analisador léxico que reconhece os tokens acima, procurando sempre casar a maior parte possível da entrada (maior prefixo possível). Caso a cadeia $kkbzkbbkkb$ seja dada como entrada ao analisador léxico, qual será a sequência de tokens devolvida por ele?"
2024-15,"Considere as premissas verdadeiras a seguir:
- Premissa 1: Se Ana Paula joga vôlei ou Joaquim joga videogame, então Victória vai à praia.
- Premissa 2: Hoje, Victória não foi à praia.
- Premissa 3: Se hoje é sábado, então Ana Paula joga vôlei e Caio treina boxe.
Considerando as premissas apresentadas, é correto afirmar que:"
2024-21,"Considere o problema de acessar os registros de um arquivo. Cada registro contém uma chave única que é utilizada para recuperar os registros do arquivo. Dada uma chave qualquer, o problema consiste em localizar o registro que contenha essa chave. O algoritmo examina os registros na ordem em que eles aparecem no arquivo, até que o registro procurado seja encontrado ou fique determinado que ele não se encontra no arquivo. Seja f uma função de complexidade tal que $f(n)$ é o número de registros consultado no arquivo, é correto afirmar que:"
2024-33,"Analise o código em Linguagem C (Compilador Ansi C) abaixo:
```
int main() {
   int valor1 = 12;
   int *valor2;
   int cont = 0;
      valor2 = &valor1;

      do{
         valor1 >>= 1;
         cont++;
      }while (*valor2>0);
      printf (""%d"",cont);
}
```
A saída do programa na tela é o número:"
2024-34,"Analise o código em Linguagem C (Compilador Ansi C) abaixo:
```
int f_rec(char s[]) {
   if (s[0] == '\0') {
      return 0;
   }
   return 1 + f_rec(s + 1);
}

int main() {
   char str[] = ""Ola mundo!"";
   int var = f_rec(str);
   double resultado = var / 2;
   printf(""%f\n"", resultado);
   return 0;
}
```
Considerando o código apresentado, assinale a alternativa correta."
2024-43,"Analise a execução a seguir considerando que todos os arquivos de cabeçalho necessários estão inclusos no tempo de compilação e que o programa executa ininterruptamente do início até o seu término.
```
int lbm = 0;

void * func(void *i){ lbm = lbm + 1; }

int main (void){
   int i;
   pthread_t t[10];

   for(i=0;i<10;i++){
      pthread_create(&t[i], NULL, func, NULL);

   for(i=0;i<10;i++){
      pthread_join(t[i], NULL);

   printf(“%d”, lbm);
}
```

Assinale a alternativa que melhor representa o resultado da execução do programa acima."
2024-44,"Um computador precisa ter seu disco atual, formatado com uma única partição,
substituído por outro disco. Antes de realizar a troca, foi realizada uma análise do tamanho dos arquivos armazenados no disco atual, cujo resultado indicou que 98% dos arquivos possuem tamanho entre 1.000 bytes e 2.030 bytes (mediana de 1.515 bytes). Assinale a alternativa que lista os parâmetros de formação do novo disco e que resulte no menor desperdício de espaço físico e menor probabilidade de fragmentação do disco."
2024-47,"Analise o texto a seguir, que descreve um programa que solicita um salário ao usuário e mostra o imposto a pagar:
- Se o salário for negativo ou zero, mostre o erro respectivo.
- Se o salário for maior que 1000, paga 10% de imposto, se não paga apenas 5%.
Para resolver o problema descrito acima, qual instrução deve ser utilizada?"
2024-51,"Em um banco de dados relacional, considere um esquema de relação para um conjunto de itens, que define uma hierarquia pertinente à composição de peças de uma máquina, a saber: **ITEM (Id, Nome, Fk)**; o atributo **ID** é a chave primária de ITEM; o atributo **Nome** rotula o item; o atributo **Fk** é uma chave estrangeira em ITEM, que determina o item ascendente imediato na hierarquia. Em determinado momento, o conjunto de tuplas em ITEM é: (1, 'Item 1', NULL);
(2, 'Item 2', 1); (3, 'Item 3', 1); (4, 'Item 4', 3). Seja uma consulta escrita em SQL, conforme apresentada abaixo:
```
SELECT FILHO.Id, FILHO.Nome, PAI.Id, PAI.Nome
FROM ITEM AS FILHO RIGHT OUTER JOIN ITEM AS PAI ON FILHO.Fk = PAI.Id
```
Ao executar essa consulta, a relação resultante possui:"
2024-65,"Um roteador recebe um pacote com IP de origem $13.1.2.3$ e IP de destino $11.1.2.5$.
Em qual rota ele encaminhará o pacote?"
