id,edicao,numero,enunciado,alternativas,area_conhecimento,area,subarea,gabarito,atributo_rag,ehQuestaoProblema
2019-15,2019,15,A expressão lógica $\lnot q \Rightarrow \lnot p$ é equivalente a:,"['a) $\\lnot p \\land \\lnot q$', 'b) $\\lnot p \\lor q$', 'c) $\\lnot p \\Rightarrow q$', 'd) $p \\Rightarrow \\lnot q$', 'e) $q \\Rightarrow p$']",Matemática,Lógica Matemática,Lógica Proposicional e de Predicados,B,matematica - logica matematica - logica proposicional e de predicados,False
2019-16,2019,16,O número hexadecimal BEEF em base 2 é:,"['a) 1010 1111 1111 1110', 'b) 1011 1110 1110 1111', 'c) 0010 0011 0011 0100', 'd) 1000 0101 0101 0100', 'e) 1001 1100 1100 1101']",Matemática,Matemática Discreta,"Funções e Formas Booleanas, Álgebra Booleana, Minimização de Funções Booleanas",B,"matematica - matematica discreta - funcoes e formas booleanas, algebra booleana, minimizacao de funcoes booleanas",False
2019-17,2019,17,"Uma pessoa deseja fazer uma compra na Internet e, para isso, precisa se cadastrar em um site. A senha de cadastro deve ser formada por exatamente 9 caracteres , e somente os caracteres $, @ e # podem ser usados. Quantas senhas diferentes, contendo pelo menos uma ocorrência de cada caractere, existem?","['a) 729.', 'b) 4.374.', 'c) 18.150.', 'd) 61.236.', 'e) 367.416.']",Matemática,Análise Combinatória,Permutações,C,matematica - analise combinatoria - permutacoes,True
2019-18,2019,18,"Encontre a média ($\mu$) e o desvio padrão ($\sigma$) da distribuição:
|$X_i$|1|3|5|7|
|-|-|-|-|-|
|$P_i$|0,3|0,1|0,4|0,2|
$$
\mu = E(X) = \sum{x_ip_i}

E(X^2) = \sum{x_i^2p_i}

\sigma^2 = E(X^2) - \mu^2$$","['a) $\\mu = 4,0$; $\\sigma = 2,24$', 'b) $\\mu = 4,0$; $\\sigma = 5,00$', 'c) $\\mu = 5,0$; $\\sigma = 25,0$', 'd) $\\mu = 3,0$; $\\sigma = 4,0$', 'e) $\\mu = 4,0$; $\\sigma = 21,0$']",Matemática,Probabilidade e Estatística,Descrição Estatística dos Dados,A,matematica - probabilidade e estatistica - descricao estatistica dos dados,False
2019-19,2019,19,"De quantas maneiras diferentes é possível formar uma equipe de ginástica olímpica com precisamente 3 ginastas mulheres e 4 ginastas homens, escolhidos a partir de uma delegação com 15 pessoas, das quais 8 são homens e 7 são mulheres?","['a) 91.', 'b) 105.', 'c) 1.960.', 'd) 2.450.', 'e) 5.460.']",Matemática,Análise Combinatória,Combinações,D,matematica - analise combinatoria - combinacoes,False
2019-20,2019,20,"Um avião tem três computadores idênticos, e utiliza-se apenas um para operá-lo, os dois restantes são de reposição que podem se ativar caso o sistema principal falhe. Durante uma hora de operação, a probabilidade de falha do computador principal (ou de qualquer sistema de reposição ativado) é de 0,0005. Supondo que cada hora representa um teste independente, qual é o tempo médio para que ocorram falhas nos três computadores?","['a) 200 horas.', 'b) 1.000 horas.', 'c) 2.000 horas.', 'd) 3.000 horas.', 'e) 6.000 horas.']",Matemática,Probabilidade e Estatística,Esperança Matemática,E,matematica - probabilidade e estatistica - esperanca matematica,False
2019-21,2019,21,"Considere os seguintes algoritmos recursivos que resolvem o mesmo problema em uma entrada de tamanho n:\
**Algoritmo 1**: Divide o problema em 3 partes de tamanho n/4 cada e gasta um tempo adicional $O(1)$ por chamada.\
**Algoritmo 2**: Divide o problema em 3 partes de tamanho n/2 cada e gasta um tempo adicional $O(n^2)$ por chamada.\
**Algoritmo 3**: Divide o problema em 3 partes de tamanho n/3 cada e gasta um tempo adicional de
 $O(n)$ por chamada.

A complexidade dos algoritmos 1, 2 e 3 é, respectivamente:","['a) $\\Theta(n^{\\log_{4}3}),\\Theta(n^2),\\Theta(n \\log n)$', 'b) $\\Theta(\\frac{n}{4}),\\Theta(\\frac{n}{2}),\\Theta(\\frac{n}{3})$', 'c) $\\Theta(1),\\Theta(n^2),\\Theta(n)$', 'd) $\\Theta(n^4),\\Theta(n^2),\\Theta(n^3)$', 'e) $\\Theta(n^{\\log_{4}3}),\\Theta(n^{\\log_{2}3}),\\Theta(n^{\\log_{3}3})$']",Fundamentos da Computação,Análise de Algoritmos,O Uso de Relações de Recorrência para Análise de Algoritmos Recursivos,A,fundamentos da computacao - analise de algoritmos - o uso de relacoes de recorrencia para analise de algoritmos recursivos,False
2019-22,2019,22,"Considere as seguintes funções:
$$
f(n) = 2^n

g(n) = n!

h(n) = n^{\log n}
$$

Assinale a alternativa correta a respeito do comportamento assintótico de $f(n)$, $g(n)$ e $h(n)$.","['a) $f(n) = O(g(n)); g(n) = O(h(n)).$', 'b) $f(n) = 𝛺(g(n)); g(n) = O(h(n)).$', 'c) $g(n) = O(f(n)); h(n) = O(f(n)).$', 'd) $h(n) = O(f(n)); g(n) = 𝛺(f(n)).$', 'e) Nenhuma das anteriores.']",Fundamentos da Computação,Análise de Algoritmos,"Notação “Big O”, “Little o”, “Omega” e “Theta”",D,"fundamentos da computacao - analise de algoritmos - notacao “big o”, “little o”, “omega” e “theta”",False
2019-23,2019,23,"Sobre árvores, é correto afirmar que:","['a) Um nodo é interno se não tiver filhos e é externo se tiver um ou mais filhos.', 'b) O ancestral de um nodo pode ser tanto seu ancestral direto como um ancestral do pai do nodo.', 'c) Uma árvore é balanceada se existe uma ordem linear definida para cada nodo, isto é, podemos identificar o filho de um nodo como sendo o primeiro, segundo e assim por diante.', 'd) Uma árvore binária é dita própria se todo nodo interno tiver um ou zero filhos.', 'e) Se o nodo v é pai do nodo u, então dizemos que v é filho de u.']",Fundamentos da Computação,Algoritmos e Estrutura de Dados,"Árvores e suas Generalizações: Árvores Binárias, Árvores de Busca e Árvores Balanceadas",B,"fundamentos da computacao - algoritmos e estrutura de dados - arvores e suas generalizacoes: arvores binarias, arvores de busca e arvores balanceadas",False
2019-24,2019,24,Um procedimento recursivo é aquele que contém em sua descrição:,"['a) Uma prova de indução matemática.', 'b) Duas ou mais chamadas a procedimentos externos.', 'c) Uma ou mais chamadas a si mesmo.', 'd) Somente chamadas externas.', 'e) Uma ou mais chamadas a procedimentos internos.']",Fundamentos da Computação,Algoritmos e Estrutura de Dados,Recursividade: Conceito e Implementação,C,fundamentos da computacao - algoritmos e estrutura de dados - recursividade: conceito e implementacao,False
2019-25,2019,25,"Considere a seguinte função em C:
```

void funcao(int n){
   int i,j;
   for (i=1; i<=n; i++)
      for(j=1; j<log(i); j++)
         printf(“%d”,i+j)
}

```
A complexidade dessa função é:","['a) $\\Theta(n)$', 'b) $\\Theta(n \\log n)$', 'c) $\\Theta(\\log n)$', 'd) $\\Theta(n^2)$', 'e) $\\Theta(n^2 \\log n)$']",Fundamentos da Computação,Análise de Algoritmos,Análise de Algoritmos Iterativos e Recursivos,B,fundamentos da computacao - analise de algoritmos - analise de algoritmos iterativos e recursivos,True
2019-26,2019,26,"Sobre listas, analise as assertivas abaixo:\\
I. Objetos podem ser inseridos em uma pilha a qualquer momento, mas apenas o que foi inserido mais recentemente (isto é, o último) pode ser removido a qualquer momento.\
II. Em uma fila, os elementos podem ser inseridos a qualquer momento, mas apenas o elemento que está a mais tempo na fila pode ser removido.\
III. Em uma fila, os elementos são inseridos e removidos de acordo com o princípio “o último que entra é o primeiro que sai”.

Quais estão corretas?","['a) Apenas I.', 'b) Apenas II.', 'c) Apenas III.', 'd) Apenas I e II.', 'e) I, II e III.']",Fundamentos da Computação,Algoritmos e Estrutura de Dados,"Estruturas de Dados Lineares e suas Generalizações: Listas Ordenadas, Listas Encadeadas, Pilhas e Filas",D,"fundamentos da computacao - algoritmos e estrutura de dados - estruturas de dados lineares e suas generalizacoes: listas ordenadas, listas encadeadas, pilhas e filas",False
2019-27,2019,27,"Considere o seguinte código em Linguagem C abaixo:
```

int x = 3, y = 1, z = -5, w=-2;
int i;
for (i=1; i<x; i++){
   while (z<0){
   ++i;
   z++;
         do{
            x = x +3;
            w++;
         }while (w<0);
   }
}
   printf(""%d %d %d %d"", x, y, z, w);

```

Assinale a alternativa que corresponde à saída impressa na tela.","['a) 21 1 0 4', 'b) 3 1 -5 -2', 'c) 2 0 -4 -1', 'd) 9 0 -3 -2', 'e) 1 0 9 2']",Fundamentos da Computação,Linguagens de Programação,Paradigmas de Linguagens de Programação,A,fundamentos da computacao - linguagens de programacao - paradigmas de linguagens de programacao,True
2019-29,2019,29,"Em um sistema de arquivos, é necessário gerenciar blocos de discos que estão livres,
para que possam ser alocados a arquivos e/ou diretórios de que necessitem. Analise as técnicas abaixo:\\
I. Vetor de bits, no qual cada bloco é representado por um bit.\
II. Lista encadeada, na qual um ponteiro mantido em memória corresponde ao endereço do primeiro bloco livre, e cada bloco contém um apontador para o próximo bloco livre.\
III. Lista de contadores, em que cada elemento da lista contém um endereço de bloco e um contador representando o número de blocos contíguos a este que estão livres.

Quais implementam a gerência de espaço livre em disco?","['a) Apenas I.', 'b) Apenas II.', 'c) Apenas III.', 'd) Apenas I e II.', 'e) I, II e III.']",Fundamentos da Computação,Organização de Arquivos e Dados,"Organização, Estrutura e Operação de Arquivos",E,"fundamentos da computacao - organizacao de arquivos e dados - organizacao, estrutura e operacao de arquivos",False
2019-30,2019,30,"Considere as afirmações abaixo sobre comandos em linguagens de programação:\\
I. Uma declaração de variável associa um nome a um valor que, geralmente, não pode ser alterado durante a execução do programa.\
II. Expressões aritméticas são expressões cujos resultados são valores numéricos, inteiros ou fracionários.\
III. Expressões lógicas são aquelas que têm como resultado um dos dois valores, verdadeiro ou falso.

Quais estão corretas?","['a) Apenas I.', 'b) Apenas II.', 'c) Apenas III.', 'd) Apenas II e III.', 'e) I, II e III.']",Fundamentos da Computação,Técnicas de Programação,Comandos de uma Linguagem de programação,D,fundamentos da computacao - tecnicas de programacao - comandos de uma linguagem de programacao,False
2019-31,2019,31,"De acordo com a Teoria de Sistema de Tipos, classifique a função a seguir:
```

int soma(int x,int y) {
   return x+y;
}

```","['a) Função Somadora.', 'b) Função Polimórfica.', 'c) Função Monomórfica.', 'd) Função Sobrecarregada.', 'e) Função Abstrata.']",Fundamentos da Computação,Linguagens de Programação,"Teoria dos Tipos: Sistemas de Tipos, Polimorfismo",C,"fundamentos da computacao - linguagens de programacao - teoria dos tipos: sistemas de tipos, polimorfismo",False
2019-32,2019,32,"Sobre grafos, assinale a alternativa correta.","['a) Um grafo ponderado é um grafo não direcionado em que todos os pares de vértices são adjacentes,\nisto é, há arestas ligando todos os vértices entre si.', 'b) Todo grafo completo tem pesos associados às suas arestas.', 'c) Um caminho em um grafo é complexo se todos os vértices do caminho são distintos.', 'd) O grau de um vértice em um grafo não direcionado é o número de arestas que incidem nele.', 'e) Se existir um caminho c de x a y, então x é alcançável a partir de c via y.']",Fundamentos da Computação,Teoria dos Grafos,Grafos orientados e não-orientados,D,fundamentos da computacao - teoria dos grafos - grafos orientados e nao-orientados,False
2019-33,2019,33,"Assinale a alternativa que contém uma estrutura de controle que permite que a execução de um trecho de programa dependa do fato de uma condição ser verdadeira, isto é, vinculada à execução de um ou mais comandos ao resultado obtido na avaliação de uma expressão lógica (também denominada condicional).","['a) Seleção simples.', 'b) Seleção dupla.', 'c) Comando composto.', 'd) Múltipla escolha.', 'e) Seleção aninhada.']",Fundamentos da Computação,Técnicas de Programação,Desenvolvimento de algoritmos,A,fundamentos da computacao - tecnicas de programacao - desenvolvimento de algoritmos,False
2019-34,2019,34,"Suponha que existem registros lógicos que agregam vários campos (atributos) e que se deseja encontrar registros com base em algum campo de pesquisa, fornecendo algum valor (chave). Considerando estruturas de dados que tornem essa busca eficiente, analise as assertivas abaixo e assinale V, se verdadeiras, ou F, se falsas.\
( ) Uma estrutura baseada em hash é bastante eficiente para pesquisas baseadas em chave, pois permite encontrar o(s) registro(s) correspondente(s) à chave em, no máximo, um acesso à estrutura.\
( ) As árvores digitais de pesquisa não tratam as chaves como elementos indivisíveis e, por isso, são adequadas em casos em que há interesse em fazer buscas sobre parte do valor da chave (ex .: prefixo).\
( ) Árvores binárias de pesquisa, nas quais os nodos correspondem às chaves, sempre permitem uma busca baseada em chave mais eficiente quando comparada às listas ordenadas pelas chaves.

A ordem correta de preenchimento dos parênteses, de cima para baixo, é:","['a) V – F – V.', 'b) F – V – F.', 'c) F – F – F.', 'd) F – V – V.', 'e) V – V – F.']",Fundamentos da Computação,Organização de Arquivos e Dados,"Organização, Estrutura e Operação de Arquivos",B,"fundamentos da computacao - organizacao de arquivos e dados - organizacao, estrutura e operacao de arquivos",False
2019-35,2019,35,"Uma técnica de compressão de dados converte um bitstream de entrada (mensagem de entrada) em outro bitstream comprimido (mensagem comprimida). Algumas técnicas de compressão dependem de uma tabela de símbolos, definida nesse contexto como uma estrutura de dados que associa caracteres (ou sequência de caracteres) a códigos utilizados para representar a mensagem comprimida.

Analise as seguintes assertivas sobre uso de uma tabela de símbolos na técnica de compressão LZW (Lempel, Ziv e Welch) e assinale V, se verdadeiras, ou F, se falsas.\
( ) A tabela de símbolos associa caracteres individuais com códigos de tamanho variável (bitstreams), cujo tamanho está relacionado à frequência de um caractere. Quanto mais frequente for um caractere na mensagem original, menos bits são usados para representá-lo.\
( ) A tabela de símbolos é incluída no início da mensagem comprimida. Para descomprimir a mensagem, o primeiro passo é extrair essa tabela de símbolos, para então usá-la na decodificação da mensagem original. \
( ) Uma estrutura de dados adequada para implementação da tabela de símbolos na técnica LWZ é uma árvore trie, devido às operações que essa técnica precisa realizar sobre a tabela de símbolos para efetuar a compressão.

A ordem correta de preenchimento dos parênteses, de cima para baixo, é:","['a) F – V – V.', 'b) V – V – F.', 'c) F – F – F.', 'd) F – F – V.', 'e) V – F – V.']",Fundamentos da Computação,Organização de Arquivos e Dados,"Compressão de Dados, Áudio, Imagem e Vídeo",D,"fundamentos da computacao - organizacao de arquivos e dados - compressao de dados, audio, imagem e video",False
2019-36,2019,36,"Um mapa rodoviário é modelado como um grafo em que os vértices representam interseções. As arestas representam segmentos de estrada entre interseções. O peso de cada aresta representa a distância entre interseções. Agora, considere que um motorista deseja obter o caminho mais curto entre duas cidades. Dado um mapa contendo as distâncias entre cada par de interseções adjacentes, como obter o caminho mais curto entre duas cidades?","['a) Caminho mais curto com destino único.', 'b) Caminho gerador mínimo de origem única.', 'c) Caminho mais curto com origem única.', 'd) Caminho mais curto entre todos os pares de vértices.', 'e) Caminho gerador mínimo de origem múltipla.']",Fundamentos da Computação,Teoria dos Grafos,Algoritmos do Menor Caminho,C,fundamentos da computacao - teoria dos grafos - algoritmos do menor caminho,True
2019-37,2019,37,"Dado um grafo G e um vértice de origem, qual é o algoritmo de busca que descobre todos os vértices a uma distância K do vértice origem, antes de descobrir qualquer vértice a uma distância K+1?","['a) Pré-ordem.', 'b) Largura.', 'c) Pós-ordem.', 'd) Profundidade.', 'e) Simétrica.']",Fundamentos da Computação,Teoria dos Grafos,Busca em Largura e Profundidade,B,fundamentos da computacao - teoria dos grafos - busca em largura e profundidade,False
2019-38,2019,38,"O programa deve ser feito de forma descendente, com a decomposição do problema inicial em módulos, de modo a dividir as ações complexas em uma sequência de ações mais simples. Essa técnica de programação é chamada de programação:","['a) Abstrata.', 'b) Interna.', 'c) Declarativa.', 'd) Sequencial.', 'e) Modular.']",Fundamentos da Computação,Técnicas de Programação,Metodologia de desenvolvimento de programas,E,fundamentos da computacao - tecnicas de programacao - metodologia de desenvolvimento de programas,False
2019-39,2019,39,"Seja M uma máquina de Turing sobre alfabeto $\Sigma$. Denotamos por ACEITA(M) o conjunto de palavras aceitas por M. Uma linguagem $L \subseteq \Sigma*$ é denominada Turing-reconhecível quando existe uma Máquina de Turing M tal que L = ACEITA(M). Usaremos TR(L) para denotar que a linguagem L é Turing-reconhecível. Nesse sentido, analise as seguintes afirmações sobre duas linguagens L1 e L2 sobre o alfabeto $\Sigma$:\
I. Se TR(L1) e TR(L2), então TR(L1 \cup L2).\
II. Se TR(L1), então $TR(\Sigma* \ L1)$.\
III. Se TR(L1) e TR(L2), então TR(L1 \cap L2).

Quais estão corretas?","['a) Apenas I.', 'b) Apenas II.', 'c) Apenas I e III.', 'd) Apenas II e III.', 'e) I, II e III.']",Fundamentos da Computação,"Linguagens Formais, Autômatos e Computabilidade",Máquina de Turing,C,"fundamentos da computacao - linguagens formais, automatos e computabilidade - maquina de turing",False
2019-40,2019,40,"Considere as seguintes afirmações sobre classes de problemas:

I. O problema de decisão CAM, descrito a seguir, pertence à classe de complexidade P. \
CAM (caminho em grafo)\
Entrada: uma tripla $(G,a,b)$ em que 
- G é um grafo
- a e b são nodos de G \
Pergunta: Existe caminho em G iniciando em a e terminando em b? \
II. Um problema X pertence à classe de problemas NP-completos quando satisfaz às seguintes condições:
- X pertence à classe NP, e
- todo problema Y da classe NP pode ser reduzido em tempo polinomial a X. \
III. Se um problema de decisão X pertence à classe P, então o complemento do problema X (problema com as mesmas instâncias que X, porém com as respectivas respostas invertidas) pertence à classe NP.

Quais estão corretas?","['a) Apenas I.', 'b) Apenas III.', 'c) Apenas I e II.', 'd) Apenas II e III.', 'e) I, II e III.']",Fundamentos da Computação,"Linguagens Formais, Autômatos e Computabilidade","Classes de Problemas P, NP, NP Completo e NP-Difícil",E,"fundamentos da computacao - linguagens formais, automatos e computabilidade - classes de problemas p, np, np completo e np-dificil",False
2019-43,2019,43,"Considerando que determinado microcontrolador utiliza os endereços hexadecimais de $0020_{16}$ (inclusive) até $00FF_{16}$ (inclusive) para acesso a registradores de E/S (Entrada/Saída), a quantidade total de endereços utilizados para acesso aos registradores de E/S é de:","['a) 80.', 'b) 128.', 'c) 160.', 'd) 224.', 'e) 236.']",Fundamentos da Computação,Circuitos Digitais,Análise e Síntese de Componentes Sequenciais e de Memória,D,fundamentos da computacao - circuitos digitais - analise e sintese de componentes sequenciais e de memoria,False
2019-44,2019,44,"Utilizando o seu conhecimento sobre a arquitetura RISC, analise as sentenças abaixo:\
01. Arquitetura RISC suporta alinhamento arbitrário de dados para operações de leitura/escrita.\
02. Nenhum endereçamento indireto que requer um acesso à memória para obter o endereço de um operando na memória é considerado típico de um RISC clássico.\
04. Na arquitetura RISC, o número de bits para especificadores registradores inteiros é igual a quatro ou mais. Isso significa que ao menos 16 registradores inteiros podem ser explicitamente referenciados em um momento.\
08. Um número menor de modos de endereçamento, normalmente menos de cinco. Este parâmetro é difícil de ser determinado na arquitetura RISC.\
16. Arquitetura RISC suporta operação que combina leitura/escrita com aritmética (por exemplo, adicionar da memória, adicionar para memória).\
32. Não mais do que um operando endereçado em memória por instrução é específico da arquitetura RISC.\
64. Na arquitetura RISC, o tamanho é normalmente de 4 bytes.\
O resultado da somatória dos números correspondentes às alternativas corretas é:","['a) 117.', 'b) 110.', 'c) 106.', 'd) 102.', 'e) 95.']",Fundamentos da Computação,Arquitetura e Organização de Computadores,Arquiteturas RISC e CISC,C,fundamentos da computacao - arquitetura e organizacao de computadores - arquiteturas risc e cisc,False
2019-45,2019,45,"Considere o programa abaixo escrito em linguagem C. No instante da execução da linha 5, ter-se-á uma hierarquia composta de quantos processos e threads, respectivamente?
```

1    main(){
2    int i;
3    for(i=0;i<3;i++)
4       fork();
5    while(1);
6    }

```","['a) 1 e 0.', 'b) 3 e 0.', 'c) 4 e 1.', 'd) 7 e 7.', 'e) 8 e 8.']",Fundamentos da Computação,Sistemas Operacionais,Gerência de Processos/Processador,E,fundamentos da computacao - sistemas operacionais - gerencia de processos/processador,True
2019-46,2019,46,"Um dispositivo de E/S pode acionar o seu software controlador (device driver) para realizar uma tarefa enquanto este esteja realizando o tratamento de outra tarefa do dispositivo. Por exemplo, enquanto o device driver da placa de rede processa um pacote que acabou de chegar, ele é interrompido para tratar a chegada de um novo pacote. Essa característica de um device driver é denominada código:","['a) Assíncrono.', 'b) Assimétrico.', 'c) Elástico.', 'd) Reentrante.', 'e) Recursivo.']",Fundamentos da Computação,Sistemas Operacionais,Gerenciamento de Dispositivos de Entrada/Saída,D,fundamentos da computacao - sistemas operacionais - gerenciamento de dispositivos de entrada/saida,False
2019-47,2019,47,"Seja um circuito lógico com três entradas, A, B, C, e uma saída S. Considerando que o valor da saída S é igual ao valor da entrada A quando as entradas B e C estão no mesmo nível lógico, e que o valor da saída S é igual ao inverso do valor da entrada A quando as entradas B e C estão em níveis lógicos opostos, assinale a alternativa que apresenta a expressão lógica correspondente ao circuito.","['a) $𝑆 = A \\cdot B \\oplus C$', 'b) $𝑆 = A  \\oplus  B  \\oplus  C$', 'c) $𝑆 = \\overline{A}  \\oplus  B  \\oplus  C$', 'd) $𝑆 = A  \\oplus  \\overline{B  \\oplus  C}$', 'e) $𝑆 = \\overline{A  \\oplus  B  \\oplus  C}$']",Fundamentos da Computação,Circuitos Digitais,Representação e Manipulação de Circuitos Combinatórios,B,fundamentos da computacao - circuitos digitais - representacao e manipulacao de circuitos combinatorios,True
2019-48,2019,48,"Um cientista da computação precisa avaliar o desempenho de seu computador para calcular o tempo de resposta de um algoritmo. Levando em consideração que todos os setores da trilha 0 são lidos começando do setor 0, então, todos os setores da trilha 1 a partir do setor 0, e assim por diante. O tempo de rotação é de 30 ms, e um seek gasta 20 ms entre cilindros adjacentes e 80 ms para o pior caso. A comutação entre trilhas no mesmo cilindro pode ser feita instantaneamente.

Dessa maneira, quanto tempo é gasto para ser lido um disco de 2.400 cilindros, cada um com seis trilhas de 32 setores em segundos?","['a) 628,12.', 'b) 480,06.', 'c) 320,12.', 'd) 268,06.', 'e) 124,12.']",Fundamentos da Computação,Arquitetura e Organização de Computadores,"Organização de Computadores: Memórias, Unidades Centrais de Processamento, Entrada e Saída",B,"fundamentos da computacao - arquitetura e organizacao de computadores - organizacao de computadores: memorias, unidades centrais de processamento, entrada e saida",False
2019-50,2019,50,"Uma partição de disco rígido é formatada com um sistema de arquivos com base em alocação encadeada, usando tabela de alocação. A formatação da partição considerou um tamanho de bloco (cluster) de 4096 bytes. Um programa executado nesse computador cria um arquivo nessa partição e grava os dados do arquivo de acordo com o trecho de código abaixo. Como resultado, o arquivo criado contém ____ bytes e ocupa ____ bytes na área de dados do sistema de arquivos.
```

...
05    char dado;
...
25    for(i=0;i<1024;i++)
27       write(fd, &dado, 1);
28    close(fd);

```

Assinale a alternativa que preenche, correta e respectivamente, as lacunas do trecho acima.","['a) 1024 – 1024', 'b) 1025 – 1025', 'c) 1024 – 4096', 'd) 1025 – 4096', 'e) 4096 – 4096']",Fundamentos da Computação,Sistemas Operacionais,Gerenciamento de Arquivos,C,fundamentos da computacao - sistemas operacionais - gerenciamento de arquivos,False
2019-51,2019,51,"Sobre o controle de concorrência baseado na ordenação de timestamp (rótulo de tempo), considere *r_ts(x)* e *w_ts(x)* os *timestamps* da última transação a ler e a gravar o item de dados x, respectivamente. Considere que a transação T, cujo *timestamp* é *ts(T)*, precisa gravar o item de dados *x*, ou seja, T emite a operação *write(x)*. Conforme o algoritmo de ordenação baseada em *timestamp* básica, para que as transações sejam serializáveis em conflito sem que haja o aborto e o reinício de T, o seguinte predicado precisa ser verdadeiro:","['a) (r_ts(x) > ts(T)) or (w_ts(x) > ts(T))', 'b) (r_ts(x) > ts(T)) and (w_ts(x) > ts(T))', 'c) (not (r_ts(x) > ts(T))) or (w_ts(x) > ts(T))', 'd) (not (r_ts(x) > ts(T))) or (not (w_ts(x) > ts(T)))', 'e) (not (r_ts(x) > ts(T))) and not ((w_ts(x) > ts(T)))']",Tecnologia de Computação,Banco de Dados,"Sistemas de Gerenciamento de Bancos de Dados (SGBD): Arquitetura, Segurança, Integridade, Concorrência, Recuperação após Falha, Gerenciamento de Transações",E,"tecnologia de computacao - banco de dados - sistemas de gerenciamento de bancos de dados (sgbd): arquitetura, seguranca, integridade, concorrencia, recuperacao apos falha, gerenciamento de transacoes",False
2019-52,2019,52,"Dentre os algoritmos para mineração de dados, um exemplo de algoritmo para o particionamento de dados pelo aprendizado não supervisionado, que não usa uma amostra de treinamento pré-classificada, é denominado algoritmo de:","['a) Crescimento padrão frequente.', 'b) Agrupamento k-means.', 'c) Amostragem.', 'd) Associação negativa.', 'e) Árvore padrão frequente.']",Tecnologia de Computação,Banco de Dados,Mineração de Dados,B,tecnologia de computacao - banco de dados - mineracao de dados,False
2019-53,2019,53,"Analise as assertivas abaixo sobre testes de regressão e assinale V, se verdadeiras,
ou F, se falsas.\
( ) Uma suite de testes de regressão bem planejada deve conter dois tipos de casos de teste: aqueles focados nos componentes diretamente relacionados à mudança e aqueles que exercitem funcionalidades já existentes que possam ter sido afetadas pela mudança.\
( ) A execução manual de testes de regressão é inviável.\
( ) Testes de regressão podem estar relacionados tanto a testes funcionais quanto a testes não funcionais.

A ordem correta de preenchimento dos parênteses, de cima para baixo, é:","['a) F – V – F.', 'b) V – V – V.', 'c) V – F – V.', 'd) F – F – F.', 'e) F – F – V.']",Tecnologia de Computação,Engenharia de Software,"Verificação, Validação e Teste",E,"tecnologia de computacao - engenharia de software - verificacao, validacao e teste",False
2019-54,2019,54,"No modelo de referência ISO/OSI, quais são as subcamadas da camada de enlace?","['a) Controle de fluxo e controle de congestionamento.', 'b) Controle de enlace lógico e controle de acesso ao meio.', 'c) Multiplexação e enlace.', 'd) Física e Rede.', 'e) Transporte e apresentação.']",Tecnologia de Computação,Redes de Computadores,"Terminologia, Topologias, Modelos de Arquitetura e Aplicações",B,"tecnologia de computacao - redes de computadores - terminologia, topologias, modelos de arquitetura e aplicacoes",False
2019-55,2019,55,"Em relação ao algoritmo ARIES para a recuperação após falha em sistemas de banco de dados, analise as assertivas abaixo e assinale V, se verdadeiras, ou F, se falsas.\
( ) A aplicação da operação REDO é restrita a transações confirmadas.\
( ) Uma abordagem steal/no-force é usada para as regras que governam quando uma página do cache do banco de dados pode ser gravada no disco.\
( ) As operações UNDO são registradas no log, para evitar a repetição das operações UNDO completadas, se ocorrer uma falha durante o processo de recuperação.\
( ) A Tabela de Transações contém uma entrada para cada página suja no cache, que inclui o identificador da página e o número de sequência de log da atualização mais antiga dessa página.

A ordem correta de preenchimento dos parênteses, de cima para baixo, é:","['a) F – V – V – F.', 'b) V – F – F – V.', 'c) F – V – F – V.', 'd) V – F – V – F.', 'e) V – F – V – V.']",Tecnologia de Computação,Banco de Dados,"Sistemas de Gerenciamento de Bancos de Dados (SGBD): Arquitetura, Segurança, Integridade, Concorrência, Recuperação após Falha, Gerenciamento de Transações",A,"tecnologia de computacao - banco de dados - sistemas de gerenciamento de bancos de dados (sgbd): arquitetura, seguranca, integridade, concorrencia, recuperacao apos falha, gerenciamento de transacoes",False
2019-56,2019,56,"Analise as seguintes assertivas sobre padrões arquiteturais de software e assinale V,
se verdadeiras, ou F, se falsas.\
( ) Mesmo que um dado padrão arquitetural ofereça uma solução para o problema sendo resolvido, nem sempre ele é adequado. Fatores como contexto e o sistema de forças que afeta a solução fazem também parte do processo de avaliação e da escolha de padrões adequados.\
( ) Padrão MVC é uma adaptação do padrão arquitetural Camadas. A Camada Visão lida com a apresentação e a manipulação da interface, a Camada Modelo organiza os objetos específicos da aplicação, e a Camada Controle posiciona-se entre estas duas com as regras do negócio.\
( ) O padrão Broker é voltado a problemas de ambientes distribuídos. Sugere uma arquitetura na qual um componente (broker) estabelece uma mediação que permite um desacoplamento entre clientes e servidores.

A ordem correta de preenchimento dos parênteses, de cima para baixo, é:","['a) V – V – V.', 'b) F – F – V.', 'c) V – V – F.', 'd) V – F – V.', 'e) F – V – F.']",Tecnologia de Computação,Engenharia de Software,Padrões de Desenvolvimento,D,tecnologia de computacao - engenharia de software - padroes de desenvolvimento,False
